"procedureId","name","description","isMandatory","impcParameterOrigId"
4672,"Combined SHIRPA and Dysmorphology","'SHIRPA and dysmorphology were originally always separate assessments.&nbsp; However they have recently been combined as assessments, so that they take place at the same time.The purpose of the assessments is to examine mice for obvious physical characteristics, behaviors and morphological abnormalities.Descriptions include abnormal locomotion/appearance/behavior/reflex reactions.'",TRUE,16874
4673,"Combined SHIRPA and Dysmorphology","'SHIRPA and dysmorphology were originally always separate assessments.&nbsp; However they have recently been combined as assessments, so that they take place at the same time.The purpose of the assessments is to examine mice for obvious physical characteristics, behaviors and morphological abnormalities.Descriptions include abnormal locomotion/appearance/behavior/reflex reactions.'",TRUE,16875
4674,"Combined SHIRPA and Dysmorphology","'SHIRPA and dysmorphology were originally always separate assessments.&nbsp; However they have recently been combined as assessments, so that they take place at the same time.The purpose of the assessments is to examine mice for obvious physical characteristics, behaviors and morphological abnormalities.Descriptions include abnormal locomotion/appearance/behavior/reflex reactions.'",TRUE,16876
4675,"Combined SHIRPA and Dysmorphology","'SHIRPA and dysmorphology were originally always separate assessments.&nbsp; However they have recently been combined as assessments, so that they take place at the same time.The purpose of the assessments is to examine mice for obvious physical characteristics, behaviors and morphological abnormalities.Descriptions include abnormal locomotion/appearance/behavior/reflex reactions.'",TRUE,16877
4676,"Combined SHIRPA and Dysmorphology","'SHIRPA and dysmorphology were originally always separate assessments.&nbsp; However they have recently been combined as assessments, so that they take place at the same time.The purpose of the assessments is to examine mice for obvious physical characteristics, behaviors and morphological abnormalities.Descriptions include abnormal locomotion/appearance/behavior/reflex reactions.'",TRUE,16878
4677,"Combined SHIRPA and Dysmorphology","'SHIRPA and dysmorphology were originally always separate assessments.&nbsp; However they have recently been combined as assessments, so that they take place at the same time.The purpose of the assessments is to examine mice for obvious physical characteristics, behaviors and morphological abnormalities.Descriptions include abnormal locomotion/appearance/behavior/reflex reactions.'",TRUE,16879
4709,"Combined SHIRPA and Dysmorphology","'SHIRPA and dysmorphology were originally always separate assessments.&nbsp; However they have recently been combined as assessments, so that they take place at the same time.The purpose of the assessments is to examine mice for obvious physical characteristics, behaviors and morphological abnormalities.Descriptions include abnormal locomotion/appearance/behavior/reflex reactions.'",TRUE,16911
4710,"Body Composition (DEXA lean/fat)","Measure bone mineral content and density as well as body composition in mice using the DEXA (Dual Energy X-ray Absorptiometry) analyser.",TRUE,18988
4711,"Body Composition (DEXA lean/fat)","Measure bone mineral content and density as well as body composition in mice using the DEXA (Dual Energy X-ray Absorptiometry) analyser.",TRUE,18989
4712,"Body Composition (DEXA lean/fat)","Measure bone mineral content and density as well as body composition in mice using the DEXA (Dual Energy X-ray Absorptiometry) analyser.",TRUE,18990
4713,"Body Composition (DEXA lean/fat)","Measure bone mineral content and density as well as body composition in mice using the DEXA (Dual Energy X-ray Absorptiometry) analyser.",TRUE,18991
4714,"Body Composition (DEXA lean/fat)","Measure bone mineral content and density as well as body composition in mice using the DEXA (Dual Energy X-ray Absorptiometry) analyser.",TRUE,18992
4715,"Body Composition (DEXA lean/fat)","Measure bone mineral content and density as well as body composition in mice using the DEXA (Dual Energy X-ray Absorptiometry) analyser.",TRUE,18993
4716,"Body Composition (DEXA lean/fat)","Measure bone mineral content and density as well as body composition in mice using the DEXA (Dual Energy X-ray Absorptiometry) analyser.",TRUE,18994
4717,"Body Composition (DEXA lean/fat)","Measure bone mineral content and density as well as body composition in mice using the DEXA (Dual Energy X-ray Absorptiometry) analyser.",TRUE,18995
4718,"Body Composition (DEXA lean/fat)","Measure bone mineral content and density as well as body composition in mice using the DEXA (Dual Energy X-ray Absorptiometry) analyser.",TRUE,18996
4719,"Body Composition (DEXA lean/fat)","Measure bone mineral content and density as well as body composition in mice using the DEXA (Dual Energy X-ray Absorptiometry) analyser.",TRUE,18997
4720,"Body Composition (DEXA lean/fat)","Measure bone mineral content and density as well as body composition in mice using the DEXA (Dual Energy X-ray Absorptiometry) analyser.",TRUE,18998
4721,"Body Composition (DEXA lean/fat)","Measure bone mineral content and density as well as body composition in mice using the DEXA (Dual Energy X-ray Absorptiometry) analyser.",TRUE,18999
4722,"Body Composition (DEXA lean/fat)","Measure bone mineral content and density as well as body composition in mice using the DEXA (Dual Energy X-ray Absorptiometry) analyser.",TRUE,19000
4723,"Body Composition (DEXA lean/fat)","Measure bone mineral content and density as well as body composition in mice using the DEXA (Dual Energy X-ray Absorptiometry) analyser.",TRUE,19001
4724,"Body Composition (DEXA lean/fat)","Measure bone mineral content and density as well as body composition in mice using the DEXA (Dual Energy X-ray Absorptiometry) analyser.",TRUE,19002
4725,"Body Composition (DEXA lean/fat)","Measure bone mineral content and density as well as body composition in mice using the DEXA (Dual Energy X-ray Absorptiometry) analyser.",TRUE,19003
4726,"Body Composition (DEXA lean/fat)","Measure bone mineral content and density as well as body composition in mice using the DEXA (Dual Energy X-ray Absorptiometry) analyser.",TRUE,19004
4727,"Body Composition (DEXA lean/fat)","Measure bone mineral content and density as well as body composition in mice using the DEXA (Dual Energy X-ray Absorptiometry) analyser.",TRUE,19005
4728,"Gross Morphology Placenta E14.5-E15.5",NA,FALSE,40345
4729,"Gross Morphology Placenta E14.5-E15.5",NA,FALSE,40346
4730,"Gross Morphology Placenta E14.5-E15.5",NA,FALSE,40347
4731,"Gross Morphology Placenta E14.5-E15.5",NA,FALSE,40348
4732,"Gross Morphology Placenta E14.5-E15.5",NA,FALSE,40349
4733,"Gross Morphology Placenta E14.5-E15.5",NA,FALSE,40350
4734,"Gross Morphology Placenta E14.5-E15.5",NA,FALSE,40351
4735,"Gross Morphology Placenta E14.5-E15.5",NA,FALSE,40352
4736,"Gross Morphology Placenta E14.5-E15.5",NA,FALSE,40353
4737,"Gross Morphology Placenta E14.5-E15.5",NA,FALSE,40354
4738,"Gross Morphology Placenta E14.5-E15.5",NA,FALSE,40355
4739,"Gross Morphology Placenta E14.5-E15.5",NA,FALSE,40356
4740,"Gross Morphology Placenta E14.5-E15.5",NA,FALSE,40357
4741,"Gross Morphology Placenta E14.5-E15.5",NA,FALSE,40358
4742,"Gross Morphology Placenta E14.5-E15.5",NA,FALSE,40359
4743,"Gross Morphology Placenta E14.5-E15.5",NA,FALSE,40360
4744,"Gross Morphology Placenta E14.5-E15.5",NA,FALSE,40361
4745,"Gross Morphology Placenta E14.5-E15.5",NA,FALSE,40362
5067,"Histopathology",NA,FALSE,48289
5089,"Histopathology",NA,FALSE,48311
5091,"Histopathology",NA,FALSE,48313
5095,"Viability Primary Screen",NA,TRUE,31377
5096,"Viability Primary Screen",NA,TRUE,31378
5097,"Viability Primary Screen",NA,TRUE,31379
5098,"Viability Primary Screen",NA,TRUE,31380
5099,"Viability Primary Screen",NA,TRUE,31381
5100,"Viability Primary Screen",NA,TRUE,31382
5101,"Viability Primary Screen",NA,TRUE,31383
5102,"Viability Primary Screen",NA,TRUE,31384
5103,"Viability Primary Screen",NA,TRUE,31385
5104,"Viability Primary Screen",NA,TRUE,31386
5105,"Viability Primary Screen",NA,TRUE,31387
5106,"Viability Primary Screen",NA,TRUE,31388
5107,"Viability Primary Screen",NA,TRUE,31389
5108,"Viability Primary Screen",NA,TRUE,31390
5109,"Viability Primary Screen",NA,TRUE,31391
5110,"Viability Primary Screen",NA,TRUE,31392
5111,"Viability Primary Screen",NA,TRUE,31393
5112,"Viability Primary Screen",NA,TRUE,31394
5113,"Viability Primary Screen",NA,TRUE,31395
5114,"Viability Primary Screen",NA,TRUE,31396
5115,"Viability Primary Screen",NA,TRUE,31397
5116,"Viability Primary Screen",NA,TRUE,31398
5117,"Viability Primary Screen",NA,TRUE,31399
5118,"Viability Primary Screen",NA,TRUE,31400
5119,"Viability Primary Screen",NA,TRUE,31401
5122,"Viability Primary Screen",NA,TRUE,31404
5123,"Viability Primary Screen",NA,TRUE,31405
5125,"Viability Primary Screen",NA,TRUE,31407
5126,"Viability Primary Screen",NA,TRUE,31408
5127,"Viability Primary Screen",NA,TRUE,31409
5187,"Gross Morphology Embryo E18.5",NA,FALSE,44870
5189,"Gross Morphology Embryo E18.5",NA,FALSE,44872
5192,"Gross Morphology Embryo E18.5",NA,FALSE,44875
5193,"Gross Morphology Embryo E18.5",NA,FALSE,44876
5198,"Gross Morphology Embryo E18.5",NA,FALSE,44881
5203,"Viability E9.5 Secondary Screen",NA,FALSE,36068
5204,"Viability E9.5 Secondary Screen",NA,FALSE,36069
5205,"Viability E9.5 Secondary Screen",NA,FALSE,36070
5206,"Viability E9.5 Secondary Screen",NA,FALSE,36071
5207,"Viability E9.5 Secondary Screen",NA,FALSE,36072
5208,"Viability E9.5 Secondary Screen",NA,FALSE,36073
5209,"Viability E9.5 Secondary Screen",NA,FALSE,36074
5210,"Viability E9.5 Secondary Screen",NA,FALSE,36075
5211,"Viability E9.5 Secondary Screen",NA,FALSE,36076
5212,"Viability E9.5 Secondary Screen",NA,FALSE,36077
5213,"Viability E9.5 Secondary Screen",NA,FALSE,36078
5214,"Viability E9.5 Secondary Screen",NA,FALSE,36079
5215,"Viability E9.5 Secondary Screen",NA,FALSE,36080
5216,"Viability E9.5 Secondary Screen",NA,FALSE,36081
5217,"Viability E9.5 Secondary Screen",NA,FALSE,36082
5218,"Viability E9.5 Secondary Screen",NA,FALSE,36083
5219,"Viability E9.5 Secondary Screen",NA,FALSE,36084
5220,"Viability E9.5 Secondary Screen",NA,FALSE,36085
5221,"Viability E9.5 Secondary Screen",NA,FALSE,36086
5222,"Viability E9.5 Secondary Screen",NA,FALSE,36087
5223,"Viability E9.5 Secondary Screen",NA,FALSE,36088
5224,"Viability E9.5 Secondary Screen",NA,FALSE,36089
5225,"Viability E9.5 Secondary Screen",NA,FALSE,36090
5226,"Viability E9.5 Secondary Screen",NA,FALSE,36091
5227,"Viability E9.5 Secondary Screen",NA,FALSE,36092
